time_seconds,heart_rate_bpm
0.0,70.0042228058707
0.03333333333333333,70.00040548426013
0.06666666666666667,70.00022426280512
0.1,84.04777904205307
0.13333333333333333,71.27752543627892
0.16666666666666666,70.55580893028564
0.2,69.35007504499323
0.23333333333333334,69.84771161597669
0.26666666666666666,68.75869585426113
0.3,65.84855020601239
0.3333333333333333,62.381067402592016
0.36666666666666664,58.223763457488246
0.4,53.81460901147091
0.43333333333333335,51.64120926585146
0.4666666666666667,56.70482969209586
0.5,62.63191086842812
0.5333333333333333,69.22773029200017
0.5666666666666667,70.06109045798239
0.6,72.48544610728172
0.6333333333333333,74.57291684777094
0.6666666666666666,72.18838176776418
0.7,67.4903920339149
0.7333333333333333,65.49794758307847
0.7666666666666667,67.5363323541801
0.8,69.77068427882898
0.8333333333333334,69.85358006972565
0.8666666666666667,68.21344265473363
0.9,65.93593848275952
0.9333333333333333,69.97667464847613
0.9666666666666667,67.36112230616553
1.0,67.72133257351223
1.0333333333333334,69.96369316057195
1.0666666666666667,69.99987299332608
1.1,69.99998571544056
1.1333333333333333,69.99999894980692
1.1666666666666667,70.00000382262785
1.2,70.00003895386575
1.2333333333333334,70.00012002808568
1.2666666666666666,70.0004027463855
1.3,70.00086256722972
1.3333333333333333,70.0013704876131
1.3666666666666667,70.00254262782059
1.4,70.00247291594384
1.4333333333333333,70.01067128460183
1.4666666666666666,70.00795769379106
1.5,70.00476592379343
1.5333333333333334,69.63933600273911
1.5666666666666667,66.80577680987504
1.6,69.73994458881585
1.6333333333333333,70.03599174263903
1.6666666666666667,75.61185650390831
1.7,85.30142910219718
1.7333333333333334,86.09697409403678
1.7666666666666666,81.755157014302
1.8,77.15908112773874
1.8333333333333333,72.72438101669357
1.8666666666666667,69.2966924995422
1.9,66.87933143251333
1.9333333333333333,66.46182905369832
1.9666666666666666,65.92274849257421
2.0,63.31302341424049
2.033333333333333,59.67277905990205
2.066666666666667,57.939861593174996
2.1,61.080698544162246
2.1333333333333333,69.9962951007018
2.1666666666666665,70.00179491718804
2.2,70.71628827521008
2.2333333333333334,77.87876507089027
2.2666666666666666,77.75831057391684
2.3,75.23051202789817
2.3333333333333335,74.72904210672921
2.3666666666666667,75.24130405141446
2.4,73.96133158125265
2.433333333333333,69.81897524319609
2.466666666666667,65.71896994488962
2.5,63.07517549569699
2.533333333333333,64.0575054970622
2.566666666666667,68.22773214831608
2.6,68.05405185319495
2.6333333333333333,69.98632771050384
2.6666666666666665,69.99830658005848
2.7,69.91422715931438
2.7333333333333334,64.26952547363376
2.7666666666666666,65.42786027287879
2.8,69.95448964680772
2.8333333333333335,69.99988498347199
2.8666666666666667,70.00047705691983
2.9,84.69553047007815
2.933333333333333,83.90389799876728
2.966666666666667,77.37828242725281
3.0,72.43221926420377
3.033333333333333,71.32559317889834
3.066666666666667,70.21570020631766
3.1,69.77832794506277
3.1333333333333333,67.13690753150006
3.1666666666666665,67.74025029462479
3.2,67.20753443390369
3.2333333333333334,66.64811759909469
3.2666666666666666,69.56729702856198
3.3,69.98920024729249
3.3333333333333335,69.9996100520178
3.3666666666666667,70.00016862536268
3.4,70.00076828932788
3.433333333333333,70.00690645525667
3.466666666666667,70.00872458038867
3.5,70.10198961854043
3.533333333333333,70.53851102451317
3.566666666666667,71.90129232456367
3.6,70.03576904355751
3.6333333333333333,63.454980342888
3.6666666666666665,59.29920924382161
3.7,61.227437267037466
3.7333333333333334,69.98756693181063
3.7666666666666666,69.99995400746164
3.8,69.99963053897758
3.8333333333333335,69.98006928889538
3.8666666666666667,69.99887055854268
3.9,70.00187050103398
3.933333333333333,70.06814969544676
3.966666666666667,70.7222304962209
4.0,69.95060995465772
4.033333333333333,63.11498611608317
4.066666666666666,60.495432065454295
4.1,67.98117172560593
4.133333333333334,69.99833200721297
4.166666666666667,70.0000082181229
4.2,70.00002551382003
4.233333333333333,70.00001915572155
4.266666666666667,70.00014418188664
4.3,70.00031286655629
4.333333333333333,70.0035886903515
4.366666666666666,70.27542427682971
4.4,76.56266022682556
4.433333333333334,75.72560570115384
4.466666666666667,75.1220518669314
4.5,73.96460766593924
4.533333333333333,71.62953163071964
4.566666666666666,67.52541517627333
4.6,64.58557171369695
4.633333333333334,62.569660679837725
4.666666666666667,61.15939007984113
4.7,62.9724748272721
4.733333333333333,69.68778129042826
4.766666666666667,69.96480766099674
4.8,69.93956841938845
4.833333333333333,69.98427089723934
4.866666666666666,69.99661062230436
4.9,69.99078897242187
4.933333333333334,69.22368780882975
4.966666666666667,66.9542394233176
5.0,68.69598462484073
5.033333333333333,70.50104628050657
5.066666666666666,71.63065895681993
5.1,73.45042019202003
5.133333333333334,73.05973123962387
