time_seconds,heart_rate_bpm
0.0,91.00391983269142
0.03333333333333333,91.00039120110527
0.06666666666666667,91.00023317026451
0.1,105.84515585969419
0.13333333333333333,94.08817859785186
0.16666666666666666,91.75168812039496
0.2,90.45241643908363
0.23333333333333334,90.97697507840677
0.26666666666666666,90.99644616854866
0.3,90.99685547834905
0.3333333333333333,90.99738571724926
0.36666666666666664,90.99692502671452
0.4,90.9953275868101
0.43333333333333335,90.86914062532416
0.4666666666666667,90.29147507728504
0.5,88.65622645232622
0.5333333333333333,90.83891912236666
0.5666666666666667,88.82246565901893
0.6,95.91020735392009
0.6333333333333333,87.81593375914787
0.6666666666666666,84.76343167682006
0.7,82.81127586332315
0.7333333333333333,87.0767902473163
0.7666666666666667,88.58190835475476
0.8,89.130415362608
0.8333333333333334,88.10221948377264
0.8666666666666667,90.61804182280017
0.9,89.0613239946075
0.9333333333333333,87.09173638130135
0.9666666666666667,84.51544808089281
1.0,90.95793710242795
1.0333333333333334,90.99934841433445
1.0666666666666667,90.99910256817344
1.1,90.98617845855073
1.1333333333333333,90.74327720851586
1.1666666666666667,90.91365877428936
1.2,90.99795234059546
1.2333333333333334,85.46439855330183
1.2666666666666666,90.99880572183626
1.3,90.92799175237232
1.3333333333333333,90.99999988224431
1.3666666666666667,91.017764087827
1.4,103.41958510430321
1.4333333333333333,103.35827145697836
1.4666666666666666,101.41991392457271
1.5,101.74867481160885
1.5333333333333334,103.32558977999656
1.5666666666666667,104.17982261270315
1.6,101.55709688867212
1.6333333333333333,97.1620622683863
1.6666666666666667,91.44976298478383
1.7,88.093320647282
1.7333333333333334,82.918491029896
1.7666666666666666,86.1167722997424
1.8,91.00050288412464
1.8333333333333333,92.07339468315374
1.8666666666666667,96.90023328923326
1.9,91.72734762167694
1.9333333333333333,85.3230243143916
1.9666666666666666,86.10827836287775
2.0,91.25165891967754
2.033333333333333,100.1749429975937
2.066666666666667,99.3473104759328
2.1,91.539172783772
2.1333333333333333,82.77258873343825
2.1666666666666665,78.87769370975174
2.2,77.04463315368471
2.2333333333333334,90.01989370660232
2.2666666666666666,85.86234864682628
2.3,91.00493995985788
2.3333333333333335,106.90684044532895
2.3666666666666667,107.11958035732182
2.4,102.18988819885152
2.433333333333333,94.62443483857967
2.466666666666667,91.47729473209381
2.5,85.61174983039996
2.533333333333333,83.33039601190423
2.566666666666667,76.57677375160185
2.6,80.76455979960963
2.6333333333333333,90.99931041438711
2.6666666666666665,91.08113716010519
2.7,104.37038815694788
2.7333333333333334,106.3451728123668
2.7666666666666666,110.12309969814754
2.8,112.45861750511447
2.8333333333333335,107.10432168522382
2.8666666666666667,100.10905764718795
2.9,94.6175936048923
2.933333333333333,89.75565106173424
2.966666666666667,84.5937105040754
3.0,76.67058846108841
3.033333333333333,69.6801894817241
3.066666666666667,65.95058108374585
3.1,73.08184558332653
3.1333333333333333,90.99997056922295
3.1666666666666665,90.99999838922821
3.2,90.99999702800378
3.2333333333333334,91.00002634460122
3.2666666666666666,90.99982926167178
3.3,90.90531923935333
3.3333333333333335,85.1416234082385
3.3666666666666667,89.56235375888186
3.4,90.98985533664379
3.433333333333333,91.05762902227744
3.466666666666667,101.88342508083174
3.5,106.97722980255098
3.533333333333333,106.04626505111001
3.566666666666667,101.9728101649435
3.6,95.76641134326032
3.6333333333333333,91.91026451522723
3.6666666666666665,87.49549943134285
3.7,84.8453347555763
3.7333333333333334,80.12755733373642
3.7666666666666666,80.11301490092495
3.8,90.58194068540872
3.8333333333333335,90.39607408221903
3.8666666666666667,76.93358574775999
3.9,90.97314300954525
3.933333333333333,90.99999901546038
3.966666666666667,93.69974605538195
4.0,98.67328380584514
4.033333333333333,95.41675084790664
4.066666666666666,96.80222181612407
4.1,96.56561571619119
4.133333333333334,99.28938738900426
4.166666666666667,95.70749641278329
4.2,96.78538893728513
4.233333333333333,97.49200616476915
4.266666666666667,103.34586460401648
4.3,105.11761099280577
4.333333333333333,104.34375963340463
4.366666666666666,99.80264287021753
4.4,96.98651716111355
4.433333333333334,94.87521410102957
4.466666666666667,92.56192561243665
4.5,87.64940078156309
4.533333333333333,85.0477828246115
4.566666666666666,81.50258027660011
4.6,80.81402325944278
4.633333333333334,79.11405034360416
4.666666666666667,85.76203135557543
4.7,90.99871723873588
4.733333333333333,90.99988196071465
4.766666666666667,90.87318348187152
4.8,90.73548611158493
4.833333333333333,89.0056373451409
4.866666666666666,88.67799530533371
4.9,92.26749590465919
4.933333333333334,97.25995097353335
4.966666666666667,96.03116772778475
5.0,94.85685197929172
5.033333333333333,95.14260188961464
5.066666666666666,93.40249779964256
5.1,91.04500588306479
5.133333333333334,86.4410609622118
5.166666666666667,84.59467479235269
5.2,82.0364127755281
